,Date_reported,Indicator,SmoothedCases,CutDays
527,2021-06-13,0.0033641129541466,0.006643421856947312,0
528,2021-06-14,0.0018028195061965,0.0062874594676580195,0
529,2021-06-15,0.0065988369485183,0.005964567972690541,0
530,2021-06-16,0.004614872898637,0.005676707456580639,0
531,2021-06-17,0.0036142649430447,0.005425580731718877,0
532,2021-06-18,0.0038816687932461,0.0052126213691098475,0
533,2021-06-19,0.0036573945963029,0.0050389825364462485,0
534,2021-06-20,0.0023635049985542,0.004905525819060422,0
535,2021-06-21,0.0011990043605804,0.004812809471181103,0
536,2021-06-22,0.0041576985740991,0.004761075897133253,0
537,2021-06-23,0.0031484646878551,0.004750238563240573,0
538,2021-06-24,0.0034158685380565,0.004779868955598663,1
539,2021-06-25,0.002924190490912,0.004849184589542579,0
540,2021-06-26,0.0034331203993598,0.004957039407585425,0
541,2021-06-27,0.0022341160387794,0.00510191814121069,0
542,2021-06-28,0.0015267897253434,0.005281936330834961,0
543,2021-06-29,0.0051583065296914,0.005494847677393333,0
544,2021-06-30,0.0048046433729735,0.005738060227178537,0
545,2021-07-01,0.0054170844492412,0.006008662568165079,0
546,2021-07-02,0.0058311291205208,0.006303460752157319,0
547,2021-07-03,0.0062451737918003,0.0066190260760095095,0
548,2021-07-04,0.0044941098695138,0.006951753191912221,0
549,2021-07-05,0.0031570906185068,0.007297927316445292,0
550,2021-07-06,0.0086086787903546,0.007653798623035115,0
551,2021-07-07,0.0089882197390276,0.008015661287952594,0
552,2021-07-08,0.0101182166543948,0.00837993416950107,0
553,2021-07-09,0.0105840169095843,0.008743239779915424,0
554,2021-07-10,0.0111188246099871,0.009102478094047132,0
555,2021-07-11,0.0086604343742646,0.009454891846528162,0
556,2021-07-12,0.0067368518389449,0.009798120299847862,0
557,2021-07-13,0.0152161416695247,0.010130239000900943,0
558,2021-07-14,0.0123264549012192,0.010449783747048741,0
559,2021-07-15,0.0124730957222974,0.010755757804614232,0
